player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,awards
McNaDo00,Donovan McNabb,QB,1999,23,PHI,NFL,QB,12,6,0,0,0,0,0,0,8,0,-3,0,0.0,,,,,,0,
McNaDo00,Donovan McNabb,QB,2000,24,PHI,NFL,QB,16,16,0,0,0,0,0,0,7,2,-5,0,0.0,0,0,0,0,,0,"PB,AP MVP-2,AP OPoY-4"
McNaDo00,Donovan McNabb,QB,2001,25,PHI,NFL,QB,16,16,0,0,0,0,0,0,8,3,-7,0,0.0,0,0,0,0,,0,PB
McNaDo00,Donovan McNabb,QB,2002,26,PHI,NFL,QB,10,10,0,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,,0,PB
McNaDo00,Donovan McNabb,QB,2003,27,PHI,NFL,QB,16,16,0,0,0,0,0,0,9,2,-6,0,0.0,0,0,0,0,,0,PB
McNaDo00,Donovan McNabb,QB,2004,28,PHI,NFL,QB,15,15,0,0,0,0,0,0,8,1,-6,0,0.0,0,0,0,0,,0,PB
McNaDo00,Donovan McNabb,QB,2005,29,PHI,NFL,QB,9,9,0,0,0,0,0,0,8,3,-18,0,0.0,0,0,0,0,,0,
McNaDo00,Donovan McNabb,QB,2006,30,PHI,NFL,QB,10,10,0,0,0,0,0,0,3,1,-3,0,0.0,0,0,0,0,0,0,
McNaDo00,Donovan McNabb,QB,2007,31,PHI,NFL,QB,14,14,0,0,0,0,0,0,9,0,-5,0,0.0,0,0,0,0,0,0,
McNaDo00,Donovan McNabb,QB,2008,32,PHI,NFL,QB,16,16,0,0,0,0,0,0,7,0,-10,0,0.0,0,0,0,0,0,0,
McNaDo00,Donovan McNabb,QB,2009,33,PHI,NFL,QB,14,14,0,0,0,0,0,0,10,3,-12,0,0.0,0,0,0,0,0,0,PB
McNaDo00,Donovan McNabb,QB,2010,34,WAS,NFL,QB,13,13,0,0,0,0,0,0,10,8,-27,0,0.0,0,0,0,0,0,0,
McNaDo00,Donovan McNabb,QB,2011,35,MIN,NFL,QB,6,6,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
