player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
BarkSa00,Saquon Barkley,RB,2022,25,NYG,NFL,RB,2,2,18,114,2,4,50.0,39,6.3,57.0,9.0,9,7,77,11.0,0,5,55.6,24,3.5,38.5,77.8,8.6,25,7.6,191,2,0,
BarkSa00,Saquon Barkley,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BarkSa00,Saquon Barkley,RB,2024,27,PHI,NFL,RB,4,4,91,499,5,17,38.5,78,5.5,124.8,22.8,15,13,75,5.8,0,3,33.3,22,3.3,18.8,86.7,5.0,104,5.5,574,5,0,
