player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_yac,rec_broken_tackles,rec_drops,rec_target_int,awards
GabbBl00,Blaine Gabbert,QB,2018,29,TEN,NFL,QB,8,3,6,0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,
GabbBl00,Blaine Gabbert,QB,,,,,,,,,,,,,,,,,,,,,,,,,
GabbBl00,Blaine Gabbert,QB,2020,31,TAM,NFL,QB,4,0,9,16,0,16,1.8,0,0.0,0,0,0,0,0,0,0,0,0,0,
GabbBl00,Blaine Gabbert,QB,2021,32,TAM,NFL,QB,6,0,9,-7,0,-7,-0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,
GabbBl00,Blaine Gabbert,QB,,,,,,,,,,,,,,,,,,,,,,,,,
GabbBl00,Blaine Gabbert,QB,2023,34,KAN,NFL,QB,2,1,7,45,2,22,3.1,23,3.3,0,0,0,0,0,0,0,0,0,0,
