player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
GeorJe00,Jeff George,QB,1990,23,13,QB,126,,23,,All 1990 Games
GeorJe00,Jeff George,QB,1991,24,16,QB,128,,18,,All 1991 Games
GeorJe00,Jeff George,QB,1992,25,10,QB,79,,26,,All 1992 Games
GeorJe00,Jeff George,QB,1993,26,13,QB,121,,20,,All 1993 Games
GeorJe00,Jeff George,QB,1994,27,16,QB,206,30,9,38,All 1994 Games
GeorJe00,Jeff George,QB,1995,28,16,QB,241,39,7,40,All 1995 Games
GeorJe00,Jeff George,QB,1996,29,3,QB,35,,45,,All 1996 Games
GeorJe00,Jeff George,QB,1997,30,16,QB,255,70,3,13,All 1997 Games
GeorJe00,Jeff George,QB,1998,31,8,QB,48,,39,,All 1998 Games
GeorJe00,Jeff George,QB,1999,32,12,QB,175,,14,75,All 1999 Games
GeorJe00,Jeff George,QB,2000,33,6,QB,72,,35,,All 2000 Games
GeorJe00,Jeff George,QB,2001,34,2,QB,-1,,78,,All 2001 Games
