player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
CoheTa00,Tarik Cohen,RB,2017,22,CHI,NFL,RB,16,4,87,370,2,19,47.1,46,4.3,23.1,5.4,71,53,353,6.7,1,9,29.6,70,3.3,22.1,74.6,5.0,140,5.2,723,3,3,6,
CoheTa00,Tarik Cohen,RB,2018,23,CHI,NFL,RB,16,7,99,444,3,20,44.4,32,4.5,27.8,6.2,91,71,725,10.2,5,29,56.0,70,4.4,45.3,78.0,8.0,170,6.9,1169,8,7,10,"PB,AP-1"
CoheTa00,Tarik Cohen,RB,2019,24,CHI,NFL,RB,16,11,64,213,0,15,42.2,19,3.3,13.3,4.0,104,79,456,5.8,3,18,40.4,31,4.9,28.5,76.0,4.4,143,4.7,669,3,3,5,
CoheTa00,Tarik Cohen,RB,2020,25,CHI,NFL,RB,3,0,14,74,0,3,50.0,17,5.3,24.7,4.7,9,6,41,6.8,0,1,33.3,20,2.0,13.7,66.7,4.6,20,5.8,115,0,0,1,
