player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_first_down,rush_yds_before_contact,rush_yds_bc_per_rush,rush_yac,rush_yac_per_rush,rush_broken_tackles,rush_broken_tackles_per_rush,targets,rec,rec_yds,rec_first_down,rec_air_yds,rec_air_yds_per_rec,rec_yac,rec_yac_per_rec,rec_adot,rec_broken_tackles,rec_broken_tackles_per_rec,rec_drops,rec_drop_pct,rec_target_int,rec_pass_rating,awards
MossZa00,Zack Moss,RB,2020,23,BUF,NFL,RB,13,0,112,481,30,207,1.8,274,2.4,13,8.6,18,14,95,5,8,0.6,87,6.2,1.8,3,4.7,0,0.0,0,107.2,
MossZa00,Zack Moss,RB,2021,24,BUF,NFL,RB,13,0,96,345,22,143,1.5,202,2.1,14,6.9,32,23,197,12,-3,-0.1,200,8.7,0.8,2,11.5,3,9.4,1,85.0,
MossZa00,Zack Moss,RB,2022,25,2TM,NFL,RB,13,3,93,456,18,263,2.8,193,2.1,8,11.6,13,11,39,2,-3,-0.3,42,3.8,-0.4,2,5.5,1,7.7,0,79.2,
MossZa00,Zack Moss,RB,2022,25,BUF,NFL,RB,5,0,17,91,3,69,4.1,22,1.3,0,,8,7,27,1,-2,-0.3,29,4.1,-0.6,1,7.0,0,0.0,0,80.7,
MossZa00,Zack Moss,RB,2022,25,IND,NFL,RB,8,3,76,365,15,194,2.6,171,2.3,8,9.5,5,4,12,1,-1,-0.3,13,3.3,0.0,1,4.0,1,20.0,0,79.2,
MossZa00,Zack Moss,RB,2023,26,IND,NFL,RB,14,8,183,794,43,449,2.5,345,1.9,4,45.8,37,27,192,10,3,0.1,189,7.0,-0.5,2,13.5,5,13.5,1,91.3,
MossZa00,Zack Moss,RB,2024,27,CIN,NFL,RB,8,6,74,242,13,166,2.2,76,1.0,4,18.5,27,23,187,11,-7,-0.3,194,8.4,0.1,3,7.7,1,3.7,0,107.9,
