player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
CollCr00,Cris Collinsworth,WR,1981,22,CIN,NFL,WR,3,3,17,9,159,17.7,1,8,52.9,49,3.0,53.0,52.9,9.4,1,2,0,0,0.0,2,2.0,0.7,0.3,10,16.1,161,1,2,
CollCr00,Cris Collinsworth,WR,1982,23,CIN,NFL,WR,1,1,9,7,120,17.1,0,5,77.8,53,7.0,120.0,77.8,13.3,0,0,0,0,,,,0.0,0.0,7,17.1,120,0,0,
CollCr00,Cris Collinsworth,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CollCr00,Cris Collinsworth,WR,1988,29,CIN,NFL,WR,3,0,10,5,75,15.0,0,3,50.0,30,1.7,25.0,50.0,7.5,0,0,0,0,,,,0.0,0.0,5,15.0,75,0,0,
