player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
MartKe00,Kelvin Martin,WR,1987,22,7,WR,9,,157,,All 1987 Games
MartKe00,Kelvin Martin,WR,1988,23,16,WR,78,,45,,All 1988 Games
MartKe00,Kelvin Martin,WR,1989,24,11,WR,76,,48,,All 1989 Games
MartKe00,Kelvin Martin,WR,1990,25,16,WR,71,,53,,All 1990 Games
MartKe00,Kelvin Martin,WR,1991,26,16,WR,28,,94,,All 1991 Games
MartKe00,Kelvin Martin,WR,1992,27,16,WR,65,,56,,All 1992 Games
MartKe00,Kelvin Martin,WR,1993,28,16,WR,109,4,23,65,All 1993 Games
MartKe00,Kelvin Martin,WR,1994,29,16,WR,70,,60,,All 1994 Games
MartKe00,Kelvin Martin,WR,1995,30,9,WR,19,,112,,All 1995 Games
MartKe00,Kelvin Martin,WR,1996,31,16,WR,42,,82,,All 1996 Games
