player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
MartKe00,Kelvin Martin,WR,1987,22,DAL,NFL,WR,7,0,22,216,0,38,9.8,12,237,0,38,19.8,556,
MartKe00,Kelvin Martin,WR,1988,23,DAL,NFL,WR,16,7,44,360,0,21,8.2,12,210,0,31,17.5,1188,
MartKe00,Kelvin Martin,WR,1989,24,DAL,NFL,WR,11,11,4,32,0,12,8.0,0,0,0,0,,676,
MartKe00,Kelvin Martin,WR,1990,25,DAL,NFL,WR,16,16,5,46,0,17,9.2,0,0,0,0,,776,
MartKe00,Kelvin Martin,WR,1991,26,DAL,NFL,WR,16,0,21,244,1,85,11.6,3,47,0,25,15.7,534,
MartKe00,Kelvin Martin,WR,1992,27,DAL,NFL,WR,16,1,42,532,2,79,12.7,24,503,0,59,21.0,1407,
MartKe00,Kelvin Martin,WR,1993,28,SEA,NFL,WR,16,14,32,270,0,33,8.4,3,38,0,15,12.7,1106,
MartKe00,Kelvin Martin,WR,1994,29,SEA,NFL,WR,16,15,33,280,0,23,8.5,2,30,0,16,15.0,991,
MartKe00,Kelvin Martin,WR,1995,30,PHI,NFL,WR,9,1,17,214,0,38,12.6,20,388,0,38,19.4,808,
MartKe00,Kelvin Martin,WR,1996,31,DAL,NFL,WR,16,1,41,373,0,22,9.1,0,0,0,0,,753,
