player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
MartKe00,Kelvin Martin,WR,1991,26,DAL,NFL,WR,2,0,1,18,0,18,18.0,2,36,0,21,18.0,54,
MartKe00,Kelvin Martin,WR,1992,27,DAL,NFL,WR,3,0,5,48,0,30,9.6,9,201,0,39,22.3,282,
MartKe00,Kelvin Martin,WR,,,,,,,,,,,,,,,,,,,
MartKe00,Kelvin Martin,WR,1996,31,DAL,NFL,WR,2,0,1,6,0,6,6.0,0,0,0,0,,67,
