player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
StafMa00,Matthew Stafford,QB,2009,21,10,QB,125,,26,,All 2009 Games
StafMa00,Matthew Stafford,QB,2010,22,3,QB,51,,40,,All 2010 Games
StafMa00,Matthew Stafford,QB,2011,23,16,QB,343,121,5,9,All 2011 Games
StafMa00,Matthew Stafford,QB,2012,24,16,QB,276,25,11,55,All 2012 Games
StafMa00,Matthew Stafford,QB,2013,25,16,QB,279,20,7,52,All 2013 Games
StafMa00,Matthew Stafford,QB,2014,26,16,QB,252,,15,78,All 2014 Games
StafMa00,Matthew Stafford,QB,2015,27,16,QB,290,5,9,69,All 2015 Games
StafMa00,Matthew Stafford,QB,2016,28,16,QB,280,19,7,47,All 2016 Games
StafMa00,Matthew Stafford,QB,2017,29,16,QB,274,18,7,53,All 2017 Games
StafMa00,Matthew Stafford,QB,2018,30,16,QB,212,,20,,All 2018 Games
StafMa00,Matthew Stafford,QB,2019,31,8,QB,167,,29,,All 2019 Games
StafMa00,Matthew Stafford,QB,2020,32,16,QB,261,,15,78,All 2020 Games
StafMa00,Matthew Stafford,QB,2021,33,17,QB,330,58,6,20,All 2021 Games
StafMa00,Matthew Stafford,QB,2022,34,9,QB,108,,32,,All 2022 Games
StafMa00,Matthew Stafford,QB,2023,35,15,QB,243,,15,,All 2023 Games
StafMa00,Matthew Stafford,QB,2024,36,16,QB,215,,19,,All 2024 Games
StafMa00,Matthew Stafford,QB,2025,37,8,QB,161,20,9,37,All 2025 Games
