player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
GoodMa00,Marquise Goodwin,WR,2013,23,12,WR,46,,99,,All 2013 Games
GoodMa00,Marquise Goodwin,WR,2014,24,10,WR,5,,161,,All 2014 Games
GoodMa00,Marquise Goodwin,WR,2015,25,2,WR,2,,182,,All 2015 Games
GoodMa00,Marquise Goodwin,WR,2016,26,15,WR,61,,83,,All 2016 Games
GoodMa00,Marquise Goodwin,WR,2017,27,16,WR,113,2,29,72,All 2017 Games
GoodMa00,Marquise Goodwin,WR,2018,28,11,WR,64,,78,,All 2018 Games
GoodMa00,Marquise Goodwin,WR,2019,29,9,WR,26,,122,,All 2019 Games
GoodMa00,Marquise Goodwin,WR,2021,31,14,WR,37,,113,,All 2021 Games
GoodMa00,Marquise Goodwin,WR,2022,32,13,WR,63,,71,,All 2022 Games
GoodMa00,Marquise Goodwin,WR,2023,33,12,WR,10,,163,,All 2023 Games
