player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
GoodMa00,Marquise Goodwin,WR,2013,23,BUF,WR,88,12,1,313,37%,0,0%,72,20%
GoodMa00,Marquise Goodwin,WR,2014,24,BUF,WR,88,10,0,90,13%,0,0%,80,27%
GoodMa00,Marquise Goodwin,WR,2015,25,BUF,WR,88,2,0,30,24%,0,0%,12,22%
GoodMa00,Marquise Goodwin,WR,2016,26,BUF,WR,88,15,9,640,65%,0,0%,1,0%
GoodMa00,Marquise Goodwin,WR,2017,27,SFO,WR,11,16,16,769,70%,0,0%,1,0%
GoodMa00,Marquise Goodwin,WR,2018,28,SFO,WR,11,11,8,437,63%,0,0%,2,1%
GoodMa00,Marquise Goodwin,WR,2019,29,SFO,WR,11,9,6,270,42%,0,0%,6,3%
GoodMa00,Marquise Goodwin,WR,2021,31,CHI,WR,84,14,2,393,43%,0,0%,0,0%
GoodMa00,Marquise Goodwin,WR,2022,32,SEA,WR,11,13,2,420,51%,0,0%,2,1%
GoodMa00,Marquise Goodwin,WR,2023,33,CLE,WR,3,12,0,122,14%,0,0%,0,0%
