player_id,player_name,position,year_id,age,team,pos,uniform_number,g,gs,offense,off_pct,defense,def_pct,special_teams,st_pct
HoyeBr00,Brian Hoyer,QB,2012,27,ARI,QB,6,2,1,81,63%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2013,28,CLE,QB,6,3,3,152,71%,0,0%,1,1%
HoyeBr00,Brian Hoyer,QB,2014,29,CLE,QB,6,14,13,912,97%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2015,30,HOU,QB,7,11,9,673,86%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2016,31,CHI,QB,2,6,5,314,83%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2017,32,2TM,QB,,11,6,381,,0,,0,
HoyeBr00,Brian Hoyer,QB,,,SFO,QB,2,6,6,358,87%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,,,,,,,,23,7%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2018,33,NWE,QB,2,5,0,27,7%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2019,34,IND,QB,2,4,1,129,48%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2020,35,NWE,QB,2,1,1,50,67%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2021,36,NWE,QB,5,5,0,41,12%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2022,37,NWE,QB,5,1,1,15,26%,0,0%,0,0%
HoyeBr00,Brian Hoyer,QB,2023,38,LVR,QB,7,3,1,80,41%,0,0%,0,0%
