player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,safety_md,awards
CraiRo00,Roger Craig,RB,1983,23,SFO,NFL,FB,2,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,
CraiRo00,Roger Craig,RB,,,,,,,,,,,,,,,,,,,,,
CraiRo00,Roger Craig,RB,1986,26,SFO,NFL,FB,1,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,
CraiRo00,Roger Craig,RB,,,,,,,,,,,,,,,,,,,,,
CraiRo00,Roger Craig,RB,1988,28,SFO,NFL,RB,3,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,
CraiRo00,Roger Craig,RB,,,,,,,,,,,,,,,,,,,,,
CraiRo00,Roger Craig,RB,1990,30,SFO,NFL,RB,2,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,
