player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
CraiRo00,Roger Craig,RB,1983,23,SFO,NFL,FB,2,2,10,16,1,2,20.0,3,1.6,8.0,5.0,12,10,76,7.6,0,3,58.3,14,5.0,38.0,83.3,6.3,20,4.6,92,1,1,
CraiRo00,Roger Craig,RB,1984,24,SFO,NFL,FB,3,3,33,136,1,7,36.4,39,4.1,45.3,11.0,15,11,108,9.8,2,4,66.7,20,3.7,36.0,73.3,7.2,44,5.5,244,3,0,
CraiRo00,Roger Craig,RB,1985,25,SFO,NFL,FB,1,1,9,23,0,1,22.2,8,2.6,23.0,9.0,9,2,18,9.0,0,1,11.1,14,2.0,18.0,22.2,2.0,11,3.7,41,0,0,
CraiRo00,Roger Craig,RB,1986,26,SFO,NFL,FB,1,1,5,17,0,1,40.0,5,3.4,17.0,5.0,4,4,22,5.5,0,0,25.0,9,4.0,22.0,100.0,5.5,9,4.3,39,0,1,
CraiRo00,Roger Craig,RB,1987,27,SFO,NFL,RB/FB,1,1,7,17,0,0,0.0,6,2.4,17.0,7.0,12,9,78,8.7,0,3,33.3,31,9.0,78.0,75.0,6.5,16,5.9,95,0,0,
CraiRo00,Roger Craig,RB,1988,28,SFO,NFL,RB,3,3,56,274,2,11,46.4,80,4.9,91.3,18.7,21,13,160,12.3,0,6,47.6,40,4.3,53.3,61.9,7.6,69,6.3,434,2,2,
CraiRo00,Roger Craig,RB,1989,29,SFO,NFL,RB,3,3,62,288,3,20,51.6,29,4.6,96.0,20.7,11,8,74,9.3,0,4,54.5,16,2.7,24.7,72.7,6.7,70,5.2,362,3,0,
CraiRo00,Roger Craig,RB,1990,30,SFO,NFL,RB,2,2,20,46,0,1,35.0,7,2.3,23.0,10.0,7,6,70,11.7,0,3,57.1,32,3.0,35.0,85.7,10.0,26,4.5,116,0,2,
CraiRo00,Roger Craig,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CraiRo00,Roger Craig,RB,1992,32,MIN,NFL,RB,1,0,5,23,0,1,20.0,20,4.6,23.0,5.0,,0,0,,0,0,,,0.0,0.0,,,5,4.6,23,0,0,
CraiRo00,Roger Craig,RB,1993,33,MIN,NFL,RB,1,0,1,1,0,0,0.0,1,1.0,1.0,1.0,,0,0,,0,0,,,0.0,0.0,,,1,1.0,1,0,0,
