player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
DrouRe00,Reuben Droughns,RB,2002,24,DEN,NFL,RB,16,0,0,0,0,0,20,516,0,53,25.8,580,
DrouRe00,Reuben Droughns,RB,2003,25,DEN,NFL,RB,15,4,0,0,0,0,12,293,0,36,24.4,394,
DrouRe00,Reuben Droughns,RB,2004,26,DEN,NFL,RB,16,15,0,0,0,0,14,344,0,48,24.6,1825,
DrouRe00,Reuben Droughns,RB,2005,27,CLE,NFL,RB,16,16,0,0,0,0,5,119,0,35,23.8,1720,
DrouRe00,Reuben Droughns,RB,,,,,,,,,,,,,,,,,,
DrouRe00,Reuben Droughns,RB,2007,29,NYG,NFL,RB,16,1,0,0,0,0,20,437,0,34,21.9,761,
DrouRe00,Reuben Droughns,RB,2008,30,NYG,NFL,RB,12,0,0,0,0,0,1,34,0,34,34.0,34,
