player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
BrooBi00,Bill Brooks,WR,1987,23,IND,NFL,WR,1,1,9,5,78,15.6,0,5,55.6,29,5.0,78.0,55.6,8.7,0,0,0,0,,,,0.0,0.0,5,15.6,78,0,0,
BrooBi00,Bill Brooks,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrooBi00,Bill Brooks,WR,1993,29,BUF,NFL,WR,3,3,24,17,193,11.4,2,12,58.3,25,5.7,64.3,70.8,8.0,0,0,0,0,,,,0.0,0.0,17,11.4,193,2,0,
BrooBi00,Bill Brooks,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrooBi00,Bill Brooks,WR,1995,31,BUF,NFL,WR,2,2,13,5,41,8.2,0,3,30.8,16,2.5,20.5,38.5,3.2,2,28,0,1,100.0,21,14.0,14.0,1.0,7,9.9,69,0,0,
