player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
FordJe00,Jerome Ford,RB,2022,23,13,RB,1,,149,,All 2022 Games
FordJe00,Jerome Ford,RB,2023,24,17,RB,167,9,19,64,All 2023 Games
FordJe00,Jerome Ford,RB,2024,25,14,RB,97,,37,,All 2024 Games
FordJe00,Jerome Ford,RB,2025,26,8,RB,15,,72,,All 2025 Games
