player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
GallJo00,Joey Galloway,WR,1995,24,SEA,NFL,WR,16,16,36,360,1,89,10.0,2,30,0,18,15.0,1583,AP ORoY-3
GallJo00,Joey Galloway,WR,1996,25,SEA,NFL,WR,16,16,15,158,1,88,10.5,0,0,0,0,,1272,
GallJo00,Joey Galloway,WR,,,,,,,,,,,,,,,,,,,
GallJo00,Joey Galloway,WR,1998,27,SEA,NFL,WR,16,16,25,251,2,74,10.0,0,0,0,0,,1324,
GallJo00,Joey Galloway,WR,1999,28,SEA,NFL,WR,8,4,3,54,0,21,18.0,0,0,0,0,,388,
GallJo00,Joey Galloway,WR,2000,29,DAL,NFL,WR,1,1,1,2,0,2,2.0,0,0,0,0,,64,
GallJo00,Joey Galloway,WR,2001,30,DAL,NFL,WR,16,16,1,6,0,6,6.0,0,0,0,0,,737,
GallJo00,Joey Galloway,WR,2002,31,DAL,NFL,WR,16,16,15,181,0,71,12.1,0,0,0,0,,1120,
GallJo00,Joey Galloway,WR,2003,32,DAL,NFL,WR,15,13,20,178,0,36,8.9,2,38,0,22,19.0,910,
GallJo00,Joey Galloway,WR,2004,33,TAM,NFL,WR,10,7,20,142,1,59,7.1,0,0,0,0,,577,
GallJo00,Joey Galloway,WR,,,,,,,,,,,,,,,,,,,
GallJo00,Joey Galloway,WR,2006,35,TAM,NFL,WR,16,14,2,3,0,2,1.5,0,0,0,0,,1069,
GallJo00,Joey Galloway,WR,2007,36,TAM,NFL,WR,15,15,3,14,0,10,4.7,0,0,0,0,,1029,
