player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
HeywCr00,Craig Heyward,RB,1988,22,NOR,NFL,FB,11,8,74,355,1,16,41.9,73,4.8,32.3,6.7,21,13,105,8.1,0,6,52.4,18,1.2,9.5,61.9,5.0,87,5.3,460,1,0,3,
HeywCr00,Craig Heyward,RB,1989,23,NOR,NFL,FB,16,6,49,183,1,9,40.8,15,3.7,11.4,3.1,18,13,69,5.3,0,2,44.4,12,0.8,4.3,72.2,3.8,62,4.1,252,1,2,2,
HeywCr00,Craig Heyward,RB,1990,24,NOR,NFL,FB,16,15,129,599,4,41,58.9,47,4.6,37.4,8.1,22,18,121,6.7,0,4,59.1,12,1.1,7.6,81.8,5.5,147,4.9,720,4,3,5,
HeywCr00,Craig Heyward,RB,1991,25,NOR,NFL,RB,7,4,76,260,4,20,55.3,15,3.4,37.1,10.9,5,4,34,8.5,1,1,60.0,22,0.6,4.9,80.0,6.8,80,3.7,294,5,0,2,
HeywCr00,Craig Heyward,RB,1992,26,NOR,NFL,FB,16,13,104,416,3,27,49.0,23,4.0,26.0,6.5,25,19,159,8.4,0,7,56.0,21,1.2,9.9,76.0,6.4,123,4.7,575,3,1,5,
HeywCr00,Craig Heyward,RB,1993,27,CHI,NFL,FB,16,14,68,206,0,13,54.4,11,3.0,12.9,4.3,21,16,132,8.3,0,6,66.7,20,1.0,8.3,76.2,6.3,84,4.0,338,0,1,3,
HeywCr00,Craig Heyward,RB,1994,28,ATL,NFL,RB,16,11,183,779,7,42,51.4,17,4.3,48.7,11.4,40,32,335,10.5,1,16,60.0,34,2.0,20.9,80.0,8.4,215,5.2,1114,8,5,8,
HeywCr00,Craig Heyward,RB,1995,29,ATL,NFL,RB,16,16,236,1083,6,64,50.8,31,4.6,67.7,14.8,46,37,350,9.5,2,21,58.7,25,2.3,21.9,80.4,7.6,273,5.2,1433,8,3,11,PB
HeywCr00,Craig Heyward,RB,1996,30,ATL,NFL,RB,15,5,72,321,3,16,52.8,34,4.5,21.4,4.8,19,16,168,10.5,0,8,57.9,25,1.1,11.2,84.2,8.8,88,5.6,489,3,0,4,
HeywCr00,Craig Heyward,RB,1997,31,STL,NFL,FB,16,12,34,84,1,5,47.1,8,2.5,5.3,2.1,13,8,77,9.6,0,4,46.2,25,0.5,4.8,61.5,5.9,42,3.8,161,1,1,1,
HeywCr00,Craig Heyward,RB,1998,32,IND,NFL,RB,4,3,6,15,0,2,50.0,8,2.5,3.8,1.5,1,1,9,9.0,0,0,100.0,9,0.3,2.3,100.0,9.0,7,3.4,24,0,0,0,
