player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,awards
TrubMi00,Mitchell Trubisky,QB,2018,24,CHI,NFL,QB,1,1,26,43,446,10.4,228,8.8,5.3,75,2.9,0,1,1,1,2.4,4,9.8,,,2.7,3,2,3,7,14.9,2,5.0,,,,,,,,,
TrubMi00,Mitchell Trubisky,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TrubMi00,Mitchell Trubisky,QB,2020,26,CHI,NFL,QB,1,1,19,29,278,9.6,141,7.4,4.9,58,3.1,0,2,0,2,7.4,3,11.1,21,77.8,2.7,9,1,2,4,12.1,3,3.3,2,15,1,15,0,0,8,48,
