player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
HostJe00,Jeff Hostetler,QB,1985,24,NYG,NFL,QB,5,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
HostJe00,Jeff Hostetler,QB,1986,25,NYG,NFL,QB,13,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0,0,,,,0,0,0,
HostJe00,Jeff Hostetler,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HostJe00,Jeff Hostetler,QB,1988,27,NYG,NFL,QB,16,1,1-0-0,16,29,55.2,244,1,3.4,2,6.9,8,44.1,85,8.4,6.00,15.3,15.3,65.9,5,31,14.71,6.26,4.21,0,0,1,
HostJe00,Jeff Hostetler,QB,1989,28,NYG,NFL,QB,16,1,1-0-0,20,39,51.3,294,3,7.7,2,5.1,17,42.2,35,7.5,6.77,14.7,18.4,80.5,6,37,13.33,5.71,5.04,0,0,2,
HostJe00,Jeff Hostetler,QB,1990,29,NYG,NFL,QB,16,2,2-0-0,47,87,54.0,614,3,3.4,1,1.1,30,41.7,44,7.1,7.23,13.1,38.4,83.2,9,38,9.38,6.00,6.16,1,1,4,
HostJe00,Jeff Hostetler,QB,1991,30,NYG,NFL,QB,12,12,7-5-0,179,285,62.8,2032,5,1.8,4,1.4,95,41.6,55,7.1,6.85,11.4,169.3,84.1,20,100,6.56,6.33,6.07,1,2,10,
HostJe00,Jeff Hostetler,QB,1992,31,NYG,NFL,QB,13,9,5-4-0,103,192,53.6,1225,8,4.2,3,1.6,57,34.3,46,6.4,6.51,11.9,94.2,80.8,24,148,11.11,4.99,5.10,0,0,7,
HostJe00,Jeff Hostetler,QB,1993,32,RAI,NFL,QB,15,15,10-5-0,236,419,56.3,3242,14,3.3,10,2.4,142,44.9,74,7.7,7.33,13.7,216.1,82.5,38,206,8.32,6.64,6.27,3,3,12,
HostJe00,Jeff Hostetler,QB,1994,33,RAI,NFL,QB,16,16,9-7-0,263,455,57.8,3334,20,4.4,16,3.5,149,42.5,77,7.3,6.62,12.7,208.4,80.8,41,232,8.27,6.25,5.61,2,3,11,PB
HostJe00,Jeff Hostetler,QB,1995,34,OAK,NFL,QB,11,11,7-4-0,172,286,60.1,1998,12,4.2,9,3.1,109,45.8,80,7.0,6.41,11.6,181.6,82.2,22,133,7.14,6.06,5.52,1,1,6,
HostJe00,Jeff Hostetler,QB,1996,35,OAK,NFL,QB,13,13,7-6-0,242,402,60.2,2548,23,5.7,14,3.5,131,44.9,62,6.3,5.92,10.5,196.0,83.2,32,181,7.37,5.45,5.06,0,0,9,
HostJe00,Jeff Hostetler,QB,1997,36,WAS,NFL,QB,6,3,2-1-0,79,144,54.9,899,5,3.5,10,6.9,50,41.6,69,6.2,3.81,11.4,149.8,56.5,10,52,6.49,5.50,3.23,0,0,3,
