player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
CurrRo01,Ronald Curry,WR,2002,23,OAK,NFL,WR,1,0,0,0,0,0,3,68,0,27,22.7,68,
CurrRo01,Ronald Curry,WR,,,,,,,,,,,,,,,,,,
CurrRo01,Ronald Curry,WR,2004,25,OAK,NFL,WR,12,3,0,0,0,0,4,63,0,25,15.8,739,
