player_id,player_name,position,year,team,level,pos,voters
FitzLa00,Larry Fitzgerald,WR,2007,1st Tm,All-Conf.,WR,Pro Football Writers
FitzLa00,Larry Fitzgerald,WR,2008,1st Tm,All-Conf.,WR,Pro Football Writers
FitzLa00,Larry Fitzgerald,WR,2008,1st Tm,,WR,Associated Press
FitzLa00,Larry Fitzgerald,WR,2008,1st Tm,,,Pro Football Writers
FitzLa00,Larry Fitzgerald,WR,2008,1st Tm,,,Sporting News
FitzLa00,Larry Fitzgerald,WR,2009,1st Tm,All-Conf.,WR,Pro Football Writers
FitzLa00,Larry Fitzgerald,WR,2009,2nd Tm,,WR,Associated Press
FitzLa00,Larry Fitzgerald,WR,2009,1st Tm,,,Sporting News
FitzLa00,Larry Fitzgerald,WR,2011,2nd Tm,,WR,Associated Press
FitzLa00,Larry Fitzgerald,WR,2011,1st Tm,,WR,Pro Football Focus
FitzLa00,Larry Fitzgerald,WR,2015,1st Tm,,WR,Pro Football Focus
