player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,qbr,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
VoleBi00,Billy Volek,QB,2001,25,TEN,NFL,QB,1,0,,0,3,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,,0,0,0.00,0.00,0.00,0,0,0,
VoleBi00,Billy Volek,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VoleBi00,Billy Volek,QB,2003,27,TEN,NFL,QB,7,1,1-0-0,44,69,63.8,545,4,5.8,1,1.4,31,53.3,50,7.9,8.41,12.4,77.9,101.4,,6,45,8.00,6.67,7.13,1,1,2,
VoleBi00,Billy Volek,QB,2004,28,TEN,NFL,QB,10,8,2-6-0,218,357,61.1,2486,18,5.0,10,2.8,120,43.2,48,7.0,6.71,11.4,248.6,87.1,,30,216,7.75,5.87,5.63,0,0,8,
VoleBi00,Billy Volek,QB,2005,29,TEN,NFL,QB,6,1,0-1-0,50,88,56.8,474,4,4.5,2,2.3,21,34.0,55,5.4,5.27,9.5,79.0,77.6,,9,45,9.28,4.42,4.32,0,0,1,
VoleBi00,Billy Volek,QB,2006,30,SDG,NFL,QB,1,0,,1,2,50.0,4,0,0.0,0,0.0,0,,4,2.0,2.00,4.0,4.0,56.2,0.9,1,6,33.33,-0.67,-0.67,0,0,0,
VoleBi00,Billy Volek,QB,2007,31,SDG,NFL,QB,5,0,,3,10,30.0,6,0,0.0,1,10.0,0,,4,0.6,-3.90,2.0,1.2,0.0,0.0,2,7,16.67,-0.08,-3.83,0,0,0,
VoleBi00,Billy Volek,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VoleBi00,Billy Volek,QB,2009,33,SDG,NFL,QB,4,0,,20,31,64.5,231,1,3.2,1,3.2,13,50.0,50,7.5,6.65,11.6,57.8,84.2,77.9,1,1,3.13,7.19,6.41,1,1,1,
VoleBi00,Billy Volek,QB,2010,34,SDG,NFL,QB,3,0,,1,1,100.0,8,0,0.0,0,0.0,1,100.0,8,8.0,8.00,8.0,2.7,100.0,89.3,0,0,0.00,8.00,8.00,0,0,0,
VoleBi00,Billy Volek,QB,2011,35,SDG,NFL,QB,2,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0.9,0,0,,,,0,0,0,
