player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
KramEr00,Erik Kramer,QB,1987,23,ATL,NFL,QB,3,2,2,10,0,1,50.0,11,5.0,3.3,0.7,0,0,0,0,0,0.0,0.0,2,5.0,10,0,0,
KramEr00,Erik Kramer,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KramEr00,Erik Kramer,QB,1991,27,DET,NFL,QB,13,8,35,26,1,4,17.1,12,0.7,2.0,2.7,0,0,0,0,0,0.0,0.0,35,0.7,26,1,8,
KramEr00,Erik Kramer,QB,1992,28,DET,NFL,QB,7,3,12,34,0,2,25.0,11,2.8,4.9,1.7,0,0,0,0,0,0.0,0.0,12,2.8,34,0,4,
KramEr00,Erik Kramer,QB,1993,29,DET,NFL,QB,5,4,10,5,0,1,30.0,4,0.5,1.0,2.0,0,0,0,0,0,0.0,0.0,10,0.5,5,0,1,
KramEr00,Erik Kramer,QB,1994,30,CHI,NFL,QB,6,5,6,-2,0,0,0.0,2,-0.3,-0.3,1.0,0,0,0,0,0,0.0,0.0,6,-0.3,-2,0,3,
KramEr00,Erik Kramer,QB,1995,31,CHI,NFL,QB,16,16,35,39,1,14,45.7,11,1.1,2.4,2.2,0,0,0,0,0,0.0,0.0,35,1.1,39,1,6,
KramEr00,Erik Kramer,QB,1996,32,CHI,NFL,QB,4,4,8,4,0,3,50.0,3,0.5,1.0,2.0,0,0,0,0,0,0.0,0.0,8,0.5,4,0,1,
KramEr00,Erik Kramer,QB,1997,33,CHI,NFL,QB,15,13,27,83,2,13,48.1,31,3.1,5.5,1.8,0,0,0,0,0,0.0,0.0,27,3.1,83,2,11,
KramEr00,Erik Kramer,QB,1998,34,CHI,NFL,QB,8,8,13,17,1,5,38.5,8,1.3,2.1,1.6,0,0,0,0,0,0.0,0.0,13,1.3,17,1,3,
KramEr00,Erik Kramer,QB,1999,35,SDG,NFL,QB,6,4,5,1,0,0,0.0,3,0.2,0.2,0.8,0,0,0,0,0,0.0,0.0,5,0.2,1,0,3,
