player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
KramEr00,Erik Kramer,QB,1991,27,DET,NFL,QB,2,2,4,4,0,1,25.0,3,1.0,2.0,2.0,0,0,0,0,0.0,0.0,4,1.0,4,0,3,
KramEr00,Erik Kramer,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KramEr00,Erik Kramer,QB,1993,29,DET,NFL,QB,1,1,1,1,0,0,0.0,1,1.0,1.0,1.0,0,0,0,0,0.0,0.0,1,1.0,1,0,1,
