player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
HearGa00,Garrison Hearst,RB,1993,22,PHO,NFL,RB,6,5,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,0,
HearGa00,Garrison Hearst,RB,,,,,,,,,,,,,,,,,,,,,,,,
HearGa00,Garrison Hearst,RB,1995,24,ARI,NFL,RB,16,15,0,0,0,0,,0,12,2,0,0,0.0,0,0,0,,0,
HearGa00,Garrison Hearst,RB,1996,25,CIN,NFL,RB,16,12,0,0,0,0,,1,1,1,0,0,0.0,0,0,0,,0,
HearGa00,Garrison Hearst,RB,1997,26,SFO,NFL,RB,13,13,0,0,0,0,,0,2,2,0,0,0.0,0,0,0,,0,
HearGa00,Garrison Hearst,RB,1998,27,SFO,NFL,RB,16,16,0,0,0,0,,0,4,1,0,0,0.0,0,0,0,,0,PB
HearGa00,Garrison Hearst,RB,1999,,Did not play - Injured (avascular necrosis),,,,,,,,,,,,,,,,,,,,,
HearGa00,Garrison Hearst,RB,2000,,Did not play - Injured (avascular necrosis),,,,,,,,,,,,,,,,,,,,,
HearGa00,Garrison Hearst,RB,2001,30,SFO,NFL,RB,16,16,0,0,0,0,0,0,1,1,0,0,0.0,,,,,0,"PB,AP CPoY-1"
HearGa00,Garrison Hearst,RB,2002,31,SFO,NFL,RB,16,16,0,0,0,0,0,0,4,0,0,0,0.0,,,,,0,
HearGa00,Garrison Hearst,RB,2003,32,SFO,NFL,RB,12,12,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,
