player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
FryaIr00,Irving Fryar,WR,1984,22,NWE,NFL,WR,14,3,36,347,0,55,9.6,5,95,0,22,19.0,595,
FryaIr00,Irving Fryar,WR,1985,23,NWE,NFL,WR,16,14,37,520,2,85,14.1,3,39,0,24,13.0,1256,"PB,AP-2"
FryaIr00,Irving Fryar,WR,1986,24,NWE,NFL,WR,14,13,35,366,1,59,10.5,10,192,0,33,19.2,1375,
FryaIr00,Irving Fryar,WR,1987,25,NWE,NFL,WR,12,12,18,174,0,36,9.7,6,119,0,31,19.8,812,
FryaIr00,Irving Fryar,WR,1988,26,NWE,NFL,WR,15,14,38,398,0,30,10.5,1,3,0,3,3.0,903,
FryaIr00,Irving Fryar,WR,1989,27,NWE,NFL,WR,11,5,12,107,0,20,8.9,1,47,0,47,47.0,706,
FryaIr00,Irving Fryar,WR,1990,28,NWE,NFL,WR,16,15,28,133,0,17,4.8,0,0,0,0,,985,
FryaIr00,Irving Fryar,WR,1991,29,NWE,NFL,WR,16,15,2,10,0,10,5.0,0,0,0,0,,1035,
FryaIr00,Irving Fryar,WR,,,,,,,,,,,,,,,,,,,
FryaIr00,Irving Fryar,WR,1993,31,MIA,NFL,WR,16,16,0,0,0,0,,1,10,0,10,10.0,1016,PB
