player_id,player_name,position,year,team,level,pos,voters
FryaIr00,Irving Fryar,WR,1985,2nd Tm,,KR,Associated Press
FryaIr00,Irving Fryar,WR,1994,1st Tm,All-Conf.,,UPI
FryaIr00,Irving Fryar,WR,1994,2nd Tm,,WR,Associated Press
