player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
FryaIr00,Irving Fryar,WR,1984,22,14,WR,17,,101,,All 1984 Games
FryaIr00,Irving Fryar,WR,1985,23,16,WR,126,18,17,50,All 1985 Games
FryaIr00,Irving Fryar,WR,1986,24,14,WR,120,19,21,58,All 1986 Games
FryaIr00,Irving Fryar,WR,1987,25,12,WR,80,,36,,All 1987 Games
FryaIr00,Irving Fryar,WR,1988,26,15,WR,78,,44,,All 1988 Games
FryaIr00,Irving Fryar,WR,1989,27,11,WR,71,,51,,All 1989 Games
FryaIr00,Irving Fryar,WR,1990,28,16,WR,108,,30,,All 1990 Games
FryaIr00,Irving Fryar,WR,1991,29,16,WR,119,16,22,52,All 1991 Games
FryaIr00,Irving Fryar,WR,1992,30,15,WR,104,13,23,60,All 1992 Games
FryaIr00,Irving Fryar,WR,1993,31,16,WR,131,26,11,44,All 1993 Games
FryaIr00,Irving Fryar,WR,1994,32,16,WR,173,62,9,22,All 1994 Games
FryaIr00,Irving Fryar,WR,1995,33,16,WR,139,21,21,52,All 1995 Games
FryaIr00,Irving Fryar,WR,1996,34,16,WR,185,70,6,22,All 1996 Games
FryaIr00,Irving Fryar,WR,1997,35,16,WR,168,54,10,29,All 1997 Games
FryaIr00,Irving Fryar,WR,1998,36,16,WR,72,,58,,All 1998 Games
FryaIr00,Irving Fryar,WR,1999,37,16,WR,37,,87,,All 1999 Games
FryaIr00,Irving Fryar,WR,2000,38,14,WR,86,,49,,All 2000 Games
