player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
AbduAm00,Ameer Abdullah,RB,2015,22,16,RB,92,,42,,All 2015 Games
AbduAm00,Ameer Abdullah,RB,2016,23,2,RB,22,,91,,All 2016 Games
AbduAm00,Ameer Abdullah,RB,2017,24,14,RB,99,,40,,All 2017 Games
AbduAm00,Ameer Abdullah,RB,2018,25,10,RB,1,,147,,All 2018 Games
AbduAm00,Ameer Abdullah,RB,2019,26,16,RB,24,,87,,All 2019 Games
AbduAm00,Ameer Abdullah,RB,2020,27,16,RB,22,,93,,All 2020 Games
AbduAm00,Ameer Abdullah,RB,2021,28,17,RB,52,,66,,All 2021 Games
AbduAm00,Ameer Abdullah,RB,2022,29,17,RB,29,,81,,All 2022 Games
AbduAm00,Ameer Abdullah,RB,2023,30,17,RB,22,,85,,All 2023 Games
AbduAm00,Ameer Abdullah,RB,2024,31,16,RB,85,,41,,All 2024 Games
AbduAm00,Ameer Abdullah,RB,2025,32,5,RB,12,,77,,All 2025 Games
