player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
AbduAm00,Ameer Abdullah,RB,2015,22,DET,NFL,RB,16,9,0,0,0,0,,37,1077,0,104,29.1,1857,
AbduAm00,Ameer Abdullah,RB,,,,,,,,,,,,,,,,,,,
AbduAm00,Ameer Abdullah,RB,2017,24,DET,NFL,RB,14,11,0,0,0,0,,8,179,0,29,22.4,893,
AbduAm00,Ameer Abdullah,RB,2018,25,2TM,NFL,RB,10,0,0,0,0,0,,14,365,0,33,26.1,394,
AbduAm00,Ameer Abdullah,RB,2018,25,DET,NFL,RB,3,0,0,0,0,0,,4,107,0,32,26.8,126,
AbduAm00,Ameer Abdullah,RB,2018,25,MIN,NFL,RB,7,0,0,0,0,0,,10,258,0,33,25.8,268,
AbduAm00,Ameer Abdullah,RB,2019,26,MIN,NFL,RB,16,0,0,0,0,0,,13,325,0,38,25.0,528,
AbduAm00,Ameer Abdullah,RB,2020,27,MIN,NFL,RB,16,0,0,0,0,0,,15,352,0,33,23.5,452,
AbduAm00,Ameer Abdullah,RB,2021,28,2TM,NFL,RB,17,1,0,0,0,0,,29,646,0,45,22.3,1101,
AbduAm00,Ameer Abdullah,RB,2021,28,MIN,NFL,RB,6,0,0,0,0,0,,7,162,0,45,23.1,209,
AbduAm00,Ameer Abdullah,RB,2021,28,CAR,NFL,RB,11,1,0,0,0,0,,22,484,0,39,22.0,892,
AbduAm00,Ameer Abdullah,RB,2022,29,LVR,NFL,RB,17,0,0,0,0,0,,26,543,0,33,20.9,774,
AbduAm00,Ameer Abdullah,RB,,,,,,,,,,,,,,,,,,,
AbduAm00,Ameer Abdullah,RB,2024,31,LVR,NFL,RB,16,3,10,91,0,19,9.1,9,296,0,68,32.9,959,
AbduAm00,Ameer Abdullah,RB,2025,32,IND,NFL,RB,5,0,0,0,0,0,,5,183,0,81,36.6,245,
