player_id,player_name,position,year,team,level,pos,voters
YounSt00,Steve Young,QB,1992,1st Tm,All-Conf.,,Pro Football Writers
YounSt00,Steve Young,QB,1992,1st Tm,All-Conf.,,UPI
YounSt00,Steve Young,QB,1992,1st Tm,,QB,Associated Press
YounSt00,Steve Young,QB,1992,1st Tm,,,Pro Football Writers
YounSt00,Steve Young,QB,1992,1st Tm,,,Newspaper Ent. Assoc.
YounSt00,Steve Young,QB,1992,1st Tm,,,Sporting News
YounSt00,Steve Young,QB,1993,1st Tm,All-Conf.,,Pro Football Writers
YounSt00,Steve Young,QB,1993,1st Tm,All-Conf.,,UPI
YounSt00,Steve Young,QB,1993,1st Tm,,QB,Associated Press
YounSt00,Steve Young,QB,1993,1st Tm,,,Pro Football Writers
YounSt00,Steve Young,QB,1994,1st Tm,All-Conf.,,Pro Football Writers
YounSt00,Steve Young,QB,1994,1st Tm,All-Conf.,,UPI
YounSt00,Steve Young,QB,1994,1st Tm,,QB,Associated Press
YounSt00,Steve Young,QB,1994,1st Tm,,,Pro Football Writers
YounSt00,Steve Young,QB,1994,1st Tm,,,Sporting News
YounSt00,Steve Young,QB,1995,2nd Tm,,QB,Associated Press
YounSt00,Steve Young,QB,1996,2nd Tm,All-Conf.,,UPI
YounSt00,Steve Young,QB,1997,2nd Tm,,QB,Associated Press
YounSt00,Steve Young,QB,1998,2nd Tm,,QB,Associated Press
YounSt00,Steve Young,QB,1998,1st Tm,,,Sporting News
