player_id,player_name,position,year,team,level,pos,voters
SmitSt01,Steve Smith Sr.,WR,2001,1st Tm,All-Conf.,,Pro Football Writers
SmitSt01,Steve Smith Sr.,WR,2001,1st Tm,,KR,Associated Press
SmitSt01,Steve Smith Sr.,WR,2001,1st Tm,,,Pro Football Writers
SmitSt01,Steve Smith Sr.,WR,2001,1st Tm,,,Sporting News
SmitSt01,Steve Smith Sr.,WR,2005,1st Tm,All-Conf.,,Pro Football Writers
SmitSt01,Steve Smith Sr.,WR,2005,1st Tm,,WR,Associated Press
SmitSt01,Steve Smith Sr.,WR,2005,1st Tm,,,Pro Football Writers
SmitSt01,Steve Smith Sr.,WR,2005,1st Tm,,,Sporting News
SmitSt01,Steve Smith Sr.,WR,2008,2nd Tm,,WR,Associated Press
SmitSt01,Steve Smith Sr.,WR,2011,2nd Tm,,WR,Pro Football Focus
