player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
MortJo00,Johnnie Morton,WR,1994,23,DET,NFL,WR,14,0,8,3,39,13.0,1,2,25.0,18,0.2,2.8,37.5,4.9,0,0,0,0,,,,0.0,0.0,3,13.0,39,1,1,1,
MortJo00,Johnnie Morton,WR,1995,24,DET,NFL,WR,16,13,81,44,590,13.4,8,29,44.4,32,2.8,36.9,54.3,7.3,3,33,0,1,100.0,18,11.0,2.1,0.2,47,13.3,623,8,1,6,
MortJo00,Johnnie Morton,WR,1996,25,DET,NFL,WR,16,15,97,55,714,13.0,6,31,40.2,62,3.4,44.6,56.7,7.4,9,35,0,1,55.6,18,3.9,2.2,0.6,64,11.7,749,6,1,8,
MortJo00,Johnnie Morton,WR,1997,26,DET,NFL,WR,16,16,148,80,1057,13.2,6,51,43.9,73,5.0,66.1,54.1,7.1,3,33,0,1,66.7,20,11.0,2.1,0.2,83,13.1,1090,6,2,11,
MortJo00,Johnnie Morton,WR,1998,27,DET,NFL,WR,16,16,140,69,1028,14.9,2,48,45.0,98,4.3,64.3,49.3,7.3,1,11,0,1,100.0,11,11.0,0.7,0.1,70,14.8,1039,2,0,9,
MortJo00,Johnnie Morton,WR,1999,28,DET,NFL,WR,16,12,133,80,1129,14.1,5,52,51.1,48,5.0,70.6,60.2,8.5,0,0,0,0,,,,0.0,0.0,80,14.1,1129,5,0,10,
MortJo00,Johnnie Morton,WR,2000,29,DET,NFL,WR,16,16,116,61,788,12.9,3,40,44.0,42,3.8,49.3,52.6,6.8,4,25,0,0,50.0,27,6.3,1.6,0.3,65,12.5,813,3,1,8,
MortJo00,Johnnie Morton,WR,2001,30,DET,NFL,WR,16,16,144,77,1154,15.0,4,58,48.6,76,4.8,72.1,53.5,8.0,1,6,0,0,100.0,6,6.0,0.4,0.1,78,14.9,1160,4,1,8,
MortJo00,Johnnie Morton,WR,2002,31,KAN,NFL,WR,14,14,64,29,397,13.7,1,25,45.3,30,2.1,28.4,45.3,6.2,10,124,0,5,80.0,36,12.4,8.9,0.7,39,13.4,521,1,0,6,
MortJo00,Johnnie Morton,WR,2003,32,KAN,NFL,WR,16,16,93,50,740,14.8,4,36,48.4,50,3.1,46.3,53.8,8.0,8,94,0,3,50.0,39,11.8,5.9,0.5,58,14.4,834,4,0,10,
MortJo00,Johnnie Morton,WR,2004,33,KAN,NFL,WR,13,12,79,55,795,14.5,3,38,59.5,52,4.2,61.2,69.6,10.1,7,43,0,3,71.4,14,6.1,3.3,0.5,62,13.5,838,3,2,8,
MortJo00,Johnnie Morton,WR,2005,34,SFO,NFL,WR,13,10,44,21,288,13.7,0,14,36.4,30,1.6,22.2,47.7,6.5,0,0,0,0,,,,0.0,0.0,21,13.7,288,0,0,2,
