player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
MortJo00,Johnnie Morton,WR,1995,24,DET,NFL,WR,1,1,3,1,7,7.0,1,1,33.3,7,1.0,7.0,33.3,2.3,0,0,0,0,,,,0.0,0.0,1,7.0,7,1,0,
MortJo00,Johnnie Morton,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortJo00,Johnnie Morton,WR,1997,26,DET,NFL,WR,1,1,14,8,88,11.0,0,5,42.9,21,8.0,88.0,57.1,6.3,0,0,0,0,,,,0.0,0.0,8,11.0,88,0,0,
MortJo00,Johnnie Morton,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortJo00,Johnnie Morton,WR,1999,28,DET,NFL,WR,1,1,10,2,29,14.5,0,1,20.0,23,2.0,29.0,20.0,2.9,0,0,0,0,,,,0.0,0.0,2,14.5,29,0,0,
MortJo00,Johnnie Morton,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MortJo00,Johnnie Morton,WR,2003,32,KAN,NFL,WR,1,1,7,1,14,14.0,0,1,14.3,14,1.0,14.0,14.3,2.0,1,5,0,0,100.0,5,5.0,5.0,1.0,2,9.5,19,0,0,
