player_id,player_name,position,year,team,level,pos,voters
DaviTe00,Terrell Davis,RB,1995,2nd Tm,All-Conf.,,UPI
DaviTe00,Terrell Davis,RB,1996,1st Tm,All-Conf.,,Pro Football Writers
DaviTe00,Terrell Davis,RB,1996,1st Tm,All-Conf.,,UPI
DaviTe00,Terrell Davis,RB,1996,1st Tm,,RB,Associated Press
DaviTe00,Terrell Davis,RB,1996,1st Tm,,,Pro Football Writers
DaviTe00,Terrell Davis,RB,1996,1st Tm,,,Sporting News
DaviTe00,Terrell Davis,RB,1997,1st Tm,All-Conf.,,Pro Football Writers
DaviTe00,Terrell Davis,RB,1997,1st Tm,,RB,Associated Press
DaviTe00,Terrell Davis,RB,1997,1st Tm,,,Pro Football Writers
DaviTe00,Terrell Davis,RB,1997,1st Tm,,,Sporting News
DaviTe00,Terrell Davis,RB,1998,1st Tm,All-Conf.,,Pro Football Writers
DaviTe00,Terrell Davis,RB,1998,1st Tm,,RB,Associated Press
DaviTe00,Terrell Davis,RB,1998,1st Tm,,,Pro Football Writers
DaviTe00,Terrell Davis,RB,1998,1st Tm,,,Sporting News
