player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
DaviTe00,Terrell Davis,RB,1995,23,DEN,NFL,RB,14,14,237,1117,7,58,50.2,60,4.7,79.8,16.9,82,49,367,7.5,1,18,39.0,31,3.5,26.2,59.8,4.5,286,5.2,1484,8,5,13,AP ORoY-2
DaviTe00,Terrell Davis,RB,1996,24,DEN,NFL,RB,16,16,345,1538,13,92,49.3,71,4.5,96.1,21.6,52,36,310,8.6,2,16,53.8,23,2.3,19.4,69.2,6.0,381,4.9,1848,15,5,16,"PB,AP-1,AP MVP-3,AP OPoY-1"
DaviTe00,Terrell Davis,RB,1997,25,DEN,NFL,RB,15,15,369,1750,15,100,55.0,50,4.7,116.7,24.6,58,42,287,6.8,0,11,37.9,25,2.8,19.1,72.4,4.9,411,5.0,2037,15,4,19,"PB,AP-1,AP MVP-3,AP OPoY-2"
DaviTe00,Terrell Davis,RB,1998,26,DEN,NFL,RB,16,16,392,2008,21,100,50.3,70,5.1,125.5,24.5,38,25,217,8.7,2,12,47.4,35,1.6,13.6,65.8,5.7,417,5.3,2225,23,2,22,"PB,AP-1,AP MVP-1,AP OPoY-1"
DaviTe00,Terrell Davis,RB,1999,27,DEN,NFL,RB,4,4,67,211,2,11,37.3,26,3.1,52.8,16.8,3,3,26,8.7,0,2,100.0,10,0.8,6.5,100.0,8.7,70,3.4,237,2,1,2,
DaviTe00,Terrell Davis,RB,2000,28,DEN,NFL,RB,5,4,78,282,2,15,42.3,24,3.6,56.4,15.6,2,2,4,2.0,0,0,50.0,5,0.4,0.8,100.0,2.0,80,3.6,286,2,1,2,
DaviTe00,Terrell Davis,RB,2001,29,DEN,NFL,RB,8,8,167,701,0,39,46.7,57,4.2,87.6,20.9,21,12,69,5.8,0,2,28.6,16,1.5,8.6,57.1,3.3,179,4.3,770,0,2,6,
