player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,awards
SoloFr01,Freddie Solomon,WR,1976,23,MIA,NFL,WR,10,8,0,1,0.0,0,0,0.0,0,0.0,,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
SoloFr01,Freddie Solomon,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoloFr01,Freddie Solomon,WR,1978,25,SFO,NFL,WR,16,15,5,10,50.0,85,0,0.0,1,10.0,4,38.5,30,8.5,4.00,17.0,5.3,39.6,3,34,23.08,3.92,0.46,0,0,
SoloFr01,Freddie Solomon,WR,1979,26,SFO,NFL,WR,15,11,1,1,100.0,12,0,0.0,0,0.0,1,100.0,12,12.0,12.00,12.0,0.8,116.7,0,0,0.00,12.00,12.00,0,0,
SoloFr01,Freddie Solomon,WR,1980,27,SFO,NFL,WR,16,13,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
SoloFr01,Freddie Solomon,WR,1981,28,SFO,NFL,WR,15,15,1,1,100.0,25,0,0.0,0,0.0,1,100.0,25,25.0,25.00,25.0,1.7,118.7,0,0,0.00,25.00,25.00,0,0,
SoloFr01,Freddie Solomon,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoloFr01,Freddie Solomon,WR,1985,32,SFO,NFL,WR,16,12,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,0,0,0.00,0.00,0.00,0,0,
