player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
WilsWa00,Wade Wilson,QB,1983,24,MIN,NFL,QB,1,1,3,-3,0,0,0.0,2,-1.0,-3.0,3.0,0,0,0,0,0,0.0,0.0,3,-1.0,-3,0,1,
WilsWa00,Wade Wilson,QB,1984,25,MIN,NFL,QB,8,5,9,30,0,2,44.4,12,3.3,3.8,1.1,0,0,0,0,0,0.0,0.0,9,3.3,30,0,2,
WilsWa00,Wade Wilson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WilsWa00,Wade Wilson,QB,1986,27,MIN,NFL,QB,9,3,13,9,1,3,23.1,13,0.7,1.0,1.4,0,0,0,0,0,0.0,0.0,13,0.7,9,1,3,
WilsWa00,Wade Wilson,QB,1987,28,MIN,NFL,QB,12,7,41,263,5,21,58.5,38,6.4,21.9,3.4,0,0,0,0,0,0.0,0.0,41,6.4,263,5,3,
WilsWa00,Wade Wilson,QB,1988,29,MIN,NFL,QB,14,10,36,136,2,6,44.4,15,3.8,9.7,2.6,0,0,0,0,0,0.0,0.0,36,3.8,136,2,4,PB
WilsWa00,Wade Wilson,QB,1989,30,MIN,NFL,QB,14,12,32,132,1,7,34.4,23,4.1,9.4,2.3,0,0,0,0,0,0.0,0.0,32,4.1,132,1,5,
WilsWa00,Wade Wilson,QB,1990,31,MIN,NFL,QB,6,4,12,79,0,4,50.0,24,6.6,13.2,2.0,0,0,0,0,0,0.0,0.0,12,6.6,79,0,3,
WilsWa00,Wade Wilson,QB,1991,32,MIN,NFL,QB,5,5,13,33,0,2,15.4,15,2.5,6.6,2.6,0,0,0,0,0,0.0,0.0,13,2.5,33,0,3,
WilsWa00,Wade Wilson,QB,1992,33,ATL,NFL,QB,9,3,15,62,0,2,33.3,12,4.1,6.9,1.7,0,0,0,0,0,0.0,0.0,15,4.1,62,0,0,
WilsWa00,Wade Wilson,QB,1993,34,NOR,NFL,QB,14,14,31,230,0,12,54.8,44,7.4,16.4,2.2,0,0,0,0,0,0.0,0.0,31,7.4,230,0,9,
WilsWa00,Wade Wilson,QB,1994,35,NOR,NFL,QB,4,0,7,15,0,1,14.3,9,2.1,3.8,1.8,0,0,0,0,0,0.0,0.0,7,2.1,15,0,1,
WilsWa00,Wade Wilson,QB,1995,36,DAL,NFL,QB,7,0,10,12,0,1,30.0,11,1.2,1.7,1.4,0,0,0,0,0,0.0,0.0,10,1.2,12,0,1,
WilsWa00,Wade Wilson,QB,1996,37,DAL,NFL,QB,3,1,4,5,0,1,25.0,8,1.3,1.7,1.3,0,0,0,0,0,0.0,0.0,4,1.3,5,0,0,
WilsWa00,Wade Wilson,QB,1997,38,DAL,NFL,QB,7,0,6,-2,0,0,0.0,3,-0.3,-0.3,0.9,0,0,0,0,0,0.0,0.0,6,-0.3,-2,0,0,
WilsWa00,Wade Wilson,QB,1998,39,OAK,NFL,QB,5,3,7,24,0,2,28.6,12,3.4,4.8,1.4,0,0,0,0,0,0.0,0.0,7,3.4,24,0,1,
