player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
PittMi00,Michael Pittman,RB,1998,23,15,RB,7,,123,,All 1998 Games
PittMi00,Michael Pittman,RB,1999,24,10,RB,60,,50,,All 1999 Games
PittMi00,Michael Pittman,RB,2000,25,16,RB,160,9,23,64,All 2000 Games
PittMi00,Michael Pittman,RB,2001,26,15,RB,137,5,22,68,All 2001 Games
PittMi00,Michael Pittman,RB,2002,27,16,RB,124,,32,,All 2002 Games
PittMi00,Michael Pittman,RB,2003,28,16,RB,145,3,23,70,All 2003 Games
PittMi00,Michael Pittman,RB,2004,29,13,RB,180,26,17,48,All 2004 Games
PittMi00,Michael Pittman,RB,2005,30,16,RB,86,,40,,All 2005 Games
PittMi00,Michael Pittman,RB,2006,31,16,RB,69,,49,,All 2006 Games
PittMi00,Michael Pittman,RB,2007,32,10,RB,46,,68,,All 2007 Games
PittMi00,Michael Pittman,RB,2008,33,8,RB,67,,57,,All 2008 Games
