player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
GaffJa00,Jabar Gaffney,WR,2002,22,16,WR,60,,75,,All 2002 Games
GaffJa00,Jabar Gaffney,WR,2003,23,16,WR,54,,82,,All 2003 Games
GaffJa00,Jabar Gaffney,WR,2004,24,16,WR,78,,52,,All 2004 Games
GaffJa00,Jabar Gaffney,WR,2005,25,16,WR,63,,67,,All 2005 Games
GaffJa00,Jabar Gaffney,WR,2006,26,11,WR,20,,110,,All 2006 Games
GaffJa00,Jabar Gaffney,WR,2007,27,16,WR,75,,63,,All 2007 Games
GaffJa00,Jabar Gaffney,WR,2008,28,16,WR,61,,69,,All 2008 Games
GaffJa00,Jabar Gaffney,WR,2009,29,16,WR,85,,51,,All 2009 Games
GaffJa00,Jabar Gaffney,WR,2010,30,16,WR,100,,44,,All 2010 Games
GaffJa00,Jabar Gaffney,WR,2011,31,16,WR,123,7,27,69,All 2011 Games
GaffJa00,Jabar Gaffney,WR,2012,32,3,WR,7,,159,,All 2012 Games
