player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
HarbJi00,Jim Harbaugh,QB,1991,28,CHI,NFL,QB,1,1,7,26,0,2,57.1,9,3.7,26.0,7.0,,0,0,0,0,0.0,0.0,7,3.7,26,0,1,
HarbJi00,Jim Harbaugh,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HarbJi00,Jim Harbaugh,QB,1995,32,IND,NFL,QB,3,3,20,87,1,8,65.0,18,4.4,29.0,6.7,0,0,0,0,0,0.0,0.0,20,4.4,87,1,2,
HarbJi00,Jim Harbaugh,QB,1996,33,IND,NFL,QB,1,1,3,6,0,0,0.0,3,2.0,6.0,3.0,0,0,0,0,0,0.0,0.0,3,2.0,6,0,1,
