player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,pass_yds_per_att_idx,pass_net_yds_per_att_idx,pass_adj_yds_per_att_idx,pass_adj_net_yds_per_att_idx,pass_cmp_pct_idx,pass_td_pct_idx,pass_int_pct_idx,pass_sacked_pct_idx,pass_rating_idx,awards
HarbJi00,Jim Harbaugh,QB,1988,25,CHI,NFL,QB,10,2,63,70,77,80,79,55,125,108,76,
HarbJi00,Jim Harbaugh,QB,1989,26,CHI,NFL,QB,12,5,95,92,86,85,124,85,83,86,94,
HarbJi00,Jim Harbaugh,QB,1990,27,CHI,NFL,QB,14,14,99,94,108,104,105,91,124,87,108,
HarbJi00,Jim Harbaugh,QB,1991,28,CHI,NFL,QB,16,16,92,100,94,99,102,91,104,115,96,
HarbJi00,Jim Harbaugh,QB,1992,29,CHI,NFL,QB,16,13,102,102,103,102,96,99,102,94,100,
HarbJi00,Jim Harbaugh,QB,1993,30,CHI,NFL,QB,15,15,88,82,87,84,111,79,100,69,94,
HarbJi00,Jim Harbaugh,QB,1994,31,IND,NFL,QB,12,9,108,106,108,107,112,108,102,90,110,
HarbJi00,Jim Harbaugh,QB,1995,32,IND,NFL,QB,15,12,136,119,139,127,119,119,126,72,132,"PB,AP MVP-4"
HarbJi00,Jim Harbaugh,QB,1996,33,IND,NFL,QB,14,14,95,93,98,96,100,91,107,90,98,
HarbJi00,Jim Harbaugh,QB,1997,34,IND,NFL,QB,12,11,99,87,108,100,117,92,127,72,111,
HarbJi00,Jim Harbaugh,QB,1998,35,BAL,NFL,QB,14,12,91,92,92,92,97,101,93,99,94,
HarbJi00,Jim Harbaugh,QB,1999,36,SDG,NFL,QB,14,12,93,93,92,92,100,83,101,95,92,
HarbJi00,Jim Harbaugh,QB,2000,37,SDG,NFL,QB,7,5,105,105,94,94,111,101,74,103,95,
