player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
HarbJi00,Jim Harbaugh,QB,1988,25,CHI,NFL,QB,10,2,0,0,0,0,,0,1,0,-1,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1989,26,CHI,NFL,QB,12,5,0,0,0,0,,0,2,0,0,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1990,27,CHI,NFL,QB,14,14,0,0,0,0,,0,8,3,-4,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1991,28,CHI,NFL,QB,16,16,0,0,0,0,,0,6,0,-3,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1992,29,CHI,NFL,QB,16,13,0,0,0,0,,0,6,3,0,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1993,30,CHI,NFL,QB,15,15,0,0,0,0,,0,15,4,-1,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1994,31,IND,NFL,QB,12,9,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1995,32,IND,NFL,QB,15,12,0,0,0,0,,0,4,1,-20,0,0.0,0,0,0,,0,"PB,AP MVP-4"
HarbJi00,Jim Harbaugh,QB,1996,33,IND,NFL,QB,14,14,0,0,0,0,,0,8,4,-3,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1997,34,IND,NFL,QB,12,11,0,0,0,0,,0,4,1,0,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1998,35,BAL,NFL,QB,14,12,0,0,0,0,,0,7,3,-7,0,0.0,0,0,0,,0,
HarbJi00,Jim Harbaugh,QB,1999,36,SDG,NFL,QB,14,12,0,0,0,0,0,0,12,4,-20,0,0.0,0,0,0,0,0,
HarbJi00,Jim Harbaugh,QB,2000,37,SDG,NFL,QB,7,5,0,0,0,0,0,0,5,1,-5,0,0.0,0,0,0,0,0,
