player_id,player_name,position,year,team,level,pos,voters
McCoLe01,LeSean McCoy,RB,2011,1st Tm,All-Conf.,RB,Pro Football Writers
McCoLe01,LeSean McCoy,RB,2011,1st Tm,,RB,Associated Press
McCoLe01,LeSean McCoy,RB,2011,1st Tm,,RB,Pro Football Writers
McCoLe01,LeSean McCoy,RB,2011,2nd Tm,,RB,Pro Football Focus
McCoLe01,LeSean McCoy,RB,2011,1st Tm,,RB,Sporting News
McCoLe01,LeSean McCoy,RB,2013,1st Tm,All-Conf.,RB,Pro Football Writers
McCoLe01,LeSean McCoy,RB,2013,1st Tm,,RB,Associated Press
McCoLe01,LeSean McCoy,RB,2013,1st Tm,,RB,Pro Football Writers
McCoLe01,LeSean McCoy,RB,2013,1st Tm,,RB,Pro Football Focus
McCoLe01,LeSean McCoy,RB,2013,1st Tm,,RB,Sporting News
