player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
WillKy02,Kyren Williams,RB,2022,22,10,RB,22,,90,,All 2022 Games
WillKy02,Kyren Williams,RB,2023,23,12,RB,223,61,4,13,All 2023 Games
WillKy02,Kyren Williams,RB,2024,24,16,RB,238,84,6,10,All 2024 Games
WillKy02,Kyren Williams,RB,2025,25,8,RB,107,32,11,23,All 2025 Games
