player_id,player_name,position,year,team,level,pos,voters
ByneEa00,Earnest Byner,RB,1987,2nd Tm,All-Conf.,,UPI
ByneEa00,Earnest Byner,RB,1990,2nd Tm,All-Conf.,,UPI
ByneEa00,Earnest Byner,RB,1991,2nd Tm,,RB,Associated Press
