player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
ByneEa00,Earnest Byner,RB,1984,22,CLE,NFL,RB,16,3,72,426,2,30,62.5,54,5.9,26.6,4.5,18,11,118,10.7,0,8,44.4,26,0.7,7.4,61.1,6.6,83,6.6,544,2,3,4,
ByneEa00,Earnest Byner,RB,1985,23,CLE,NFL,RB,16,13,244,1002,8,64,42.2,36,4.1,62.6,15.3,67,45,460,10.2,2,16,44.8,31,2.8,28.8,67.2,6.9,289,5.1,1462,10,5,12,
ByneEa00,Earnest Byner,RB,1986,24,CLE,NFL,RB,7,7,94,277,2,14,40.4,37,2.9,39.6,13.4,42,37,328,8.9,2,14,61.9,40,5.3,46.9,88.1,7.8,131,4.6,605,4,1,5,
ByneEa00,Earnest Byner,RB,1987,25,CLE,NFL,RB,12,12,105,432,8,36,57.1,21,4.1,36.0,8.8,68,52,552,10.6,2,25,66.2,37,4.3,46.0,76.5,8.1,157,6.3,984,10,5,10,
ByneEa00,Earnest Byner,RB,1988,26,CLE,NFL,RB,16,16,157,576,3,29,39.5,27,3.7,36.0,9.8,82,59,576,9.8,2,26,64.6,39,3.7,36.0,72.0,7.0,216,5.3,1152,5,5,9,
ByneEa00,Earnest Byner,RB,1989,27,WAS,NFL,RB/FB,16,13,134,580,7,35,60.4,24,4.3,36.3,8.4,85,54,458,8.5,2,23,47.1,27,3.4,28.6,63.5,5.4,188,5.5,1038,9,2,7,
ByneEa00,Earnest Byner,RB,1990,28,WAS,NFL,RB,16,16,297,1219,6,60,50.5,22,4.1,76.2,18.6,45,31,279,9.0,1,13,57.8,19,1.9,17.4,68.9,6.2,328,4.6,1498,7,2,12,PB
ByneEa00,Earnest Byner,RB,1991,29,WAS,NFL,RB,16,16,274,1048,5,45,46.0,32,3.8,65.5,17.1,45,34,308,9.1,0,18,55.6,31,2.1,19.3,75.6,6.8,308,4.4,1356,5,3,13,"PB,AP-2"
ByneEa00,Earnest Byner,RB,1992,30,WAS,NFL,RB,16,16,262,998,6,46,50.0,23,3.8,62.4,16.4,49,39,338,8.7,1,17,55.1,29,2.4,21.1,79.6,6.9,301,4.4,1336,7,1,10,
ByneEa00,Earnest Byner,RB,1993,31,WAS,NFL,RB,16,3,23,105,1,5,26.1,16,4.6,6.6,1.4,55,27,194,7.2,0,10,29.1,20,1.7,12.1,49.1,3.5,50,6.0,299,1,0,2,
ByneEa00,Earnest Byner,RB,1994,32,CLE,NFL,RB,16,1,75,219,2,11,42.7,15,2.9,13.7,4.7,15,11,102,9.3,0,4,26.7,30,0.7,6.4,73.3,6.8,86,3.7,321,2,0,3,
ByneEa00,Earnest Byner,RB,1995,33,CLE,NFL,RB,16,2,115,432,2,23,38.3,23,3.8,27.0,7.2,85,61,494,8.1,2,31,44.7,29,3.8,30.9,71.8,5.8,176,5.3,926,4,1,7,
ByneEa00,Earnest Byner,RB,1996,34,BAL,NFL,RB,16,8,159,634,4,35,56.0,42,4.0,39.6,9.9,44,30,270,9.0,1,9,43.2,40,1.9,16.9,68.2,6.1,189,4.8,904,5,1,7,
ByneEa00,Earnest Byner,RB,1997,35,BAL,NFL,RB,16,5,84,313,0,18,51.2,19,3.7,19.6,5.3,31,21,128,6.1,0,8,32.3,17,1.3,8.0,67.7,4.1,105,4.2,441,0,2,3,
