player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
ByneEa00,Earnest Byner,RB,1984,22,CLE,NFL,RB,16,3,0,0,0,0,0,3,2,55,1,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1985,23,CLE,NFL,RB,16,13,0,0,0,0,0,5,4,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1986,24,CLE,NFL,RB,7,7,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1987,25,CLE,NFL,RB,12,12,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1988,26,CLE,NFL,RB,16,16,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1989,27,WAS,NFL,RB/FB,16,13,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1990,28,WAS,NFL,RB,16,16,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,PB
ByneEa00,Earnest Byner,RB,1991,29,WAS,NFL,RB,16,16,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,"PB,AP-2"
ByneEa00,Earnest Byner,RB,1992,30,WAS,NFL,RB,16,16,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1993,31,WAS,NFL,RB,16,3,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,,,,,,,,,,,,,,,,,,,,,,
ByneEa00,Earnest Byner,RB,1995,33,CLE,NFL,RB,16,2,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1996,34,BAL,NFL,RB,16,8,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
ByneEa00,Earnest Byner,RB,1997,35,BAL,NFL,RB,16,5,0,0,0,0,0,2,3,0,0,0.0,0,0,0,0,
