player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
BrooRo00,Robert Brooks,WR,1992,22,GNB,NFL,WR,16,1,11,102,0,22,9.3,18,338,0,30,18.8,580,
BrooRo00,Robert Brooks,WR,1993,23,GNB,NFL,WR,14,0,16,135,0,35,8.4,23,611,1,95,26.6,943,
BrooRo00,Robert Brooks,WR,1994,24,GNB,NFL,WR,16,16,40,352,1,85,8.8,9,260,1,96,28.9,1260,
BrooRo00,Robert Brooks,WR,1995,25,GNB,NFL,WR,16,16,0,0,0,0,,1,28,0,28,28.0,1546,
