player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,qb_rec,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_td_pct,pass_int,pass_int_pct,pass_first_down,pass_success,pass_long,pass_yds_per_att,pass_adj_yds_per_att,pass_yds_per_cmp,pass_yds_per_g,pass_rating,pass_sacked,pass_sacked_yds,pass_sacked_pct,pass_net_yds_per_att,pass_adj_net_yds_per_att,comebacks,gwd,av,awards
KrieDa00,Dave Krieg,QB,1980,22,SEA,NFL,QB,1,0,,0,2,0.0,0,0,0.0,0,0.0,0,,,0.0,0.00,,0.0,39.6,1,6,33.33,-2.00,-2.00,0,0,0,
KrieDa00,Dave Krieg,QB,1981,23,SEA,NFL,QB,7,3,2-1-0,64,112,57.1,843,7,6.3,5,4.5,37,44.7,57,7.5,6.77,13.2,120.4,83.3,11,85,8.94,6.16,5.47,1,1,3,
KrieDa00,Dave Krieg,QB,1982,24,SEA,NFL,QB,3,2,0-2-0,49,78,62.8,501,2,2.6,2,2.6,20,37.2,44,6.4,5.78,10.2,167.0,79.1,16,117,17.02,4.09,3.55,1,1,2,
KrieDa00,Dave Krieg,QB,1983,25,SEA,NFL,QB,9,8,5-3-0,147,243,60.5,2139,18,7.4,11,4.5,98,45.2,50,8.8,8.25,14.6,237.7,95.0,38,279,13.52,6.62,6.14,1,1,9,
KrieDa00,Dave Krieg,QB,1984,26,SEA,NFL,QB,16,16,12-4-0,276,480,57.5,3671,32,6.7,24,5.0,168,43.3,80,7.6,6.73,13.3,229.4,83.3,40,314,7.69,6.46,5.61,1,2,13,PB
KrieDa00,Dave Krieg,QB,1985,27,SEA,NFL,QB,16,16,8-8-0,285,532,53.6,3602,27,5.1,20,3.8,167,39.4,54,6.8,6.09,12.6,225.1,76.2,52,448,8.90,5.40,4.78,2,2,11,
KrieDa00,Dave Krieg,QB,1986,28,SEA,NFL,QB,15,14,10-4-0,225,375,60.0,2921,21,5.6,11,2.9,137,42.0,72,7.8,7.59,13.0,194.7,91.0,35,281,8.54,6.44,6.26,1,1,12,
KrieDa00,Dave Krieg,QB,1987,29,SEA,NFL,QB,12,12,7-5-0,178,294,60.5,2131,23,7.8,15,5.1,111,46.4,75,7.2,6.52,12.0,177.6,87.6,27,247,8.41,5.87,5.20,0,0,11,
KrieDa00,Dave Krieg,QB,1988,30,SEA,NFL,QB,9,9,6-3-0,134,228,58.8,1741,18,7.9,8,3.5,84,46.7,75,7.6,7.64,13.0,193.4,94.6,12,92,5.00,6.87,6.87,2,2,8,PB
KrieDa00,Dave Krieg,QB,1989,31,SEA,NFL,QB,15,14,7-7-0,286,499,57.3,3309,21,4.2,20,4.0,165,42.2,60,6.6,5.67,11.6,220.6,74.8,37,289,6.90,5.63,4.74,3,4,10,PB
KrieDa00,Dave Krieg,QB,1990,32,SEA,NFL,QB,16,16,9-7-0,265,448,59.2,3194,15,3.3,20,4.5,154,42.0,63,7.1,5.79,12.1,199.6,73.6,40,360,8.20,5.81,4.58,4,5,11,
KrieDa00,Dave Krieg,QB,1991,33,SEA,NFL,QB,10,9,4-5-0,187,285,65.6,2080,11,3.9,12,4.2,100,46.4,60,7.3,6.18,11.1,208.0,82.5,32,216,10.09,5.88,4.87,0,0,7,
KrieDa00,Dave Krieg,QB,1992,34,KAN,NFL,QB,16,16,10-6-0,230,413,55.7,3115,15,3.6,12,2.9,134,39.3,77,7.5,6.96,13.5,194.7,79.9,48,323,10.41,6.06,5.54,1,1,12,
KrieDa00,Dave Krieg,QB,1993,35,KAN,NFL,QB,12,5,3-2-0,105,189,55.6,1238,7,3.7,3,1.6,70,40.8,66,6.6,6.58,11.8,103.2,81.4,22,138,10.43,5.21,5.24,1,1,5,
KrieDa00,Dave Krieg,QB,1994,36,DET,NFL,QB,14,7,5-2-0,131,212,61.8,1629,14,6.6,3,1.4,81,46.0,51,7.7,8.37,12.4,116.4,101.7,14,100,6.19,6.77,7.41,1,1,8,
KrieDa00,Dave Krieg,QB,1995,37,ARI,NFL,QB,16,16,4-12-0,304,521,58.3,3554,16,3.1,21,4.0,168,39.7,48,6.8,5.62,11.7,222.1,72.6,53,380,9.23,5.53,4.44,3,2,8,
KrieDa00,Dave Krieg,QB,1996,38,CHI,NFL,QB,13,12,6-6-0,226,377,59.9,2278,14,3.7,12,3.2,127,44.8,53,6.0,5.35,10.1,175.2,76.3,14,104,3.58,5.56,4.90,1,1,7,
KrieDa00,Dave Krieg,QB,1997,39,TEN,NFL,QB,8,0,,1,2,50.0,2,0,0.0,0,0.0,0,,2,1.0,1.00,2.0,0.3,56.2,0,0,0.00,1.00,1.00,0,0,0,
KrieDa00,Dave Krieg,QB,1998,40,TEN,NFL,QB,5,0,,12,21,57.1,199,0,0.0,0,0.0,7,34.8,55,9.5,9.48,16.6,39.8,89.2,2,15,8.70,8.00,8.00,0,0,1,
