player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
KrieDa00,Dave Krieg,QB,1981,23,SEA,NFL,QB,7,3,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1982,24,SEA,NFL,QB,3,2,0,0,0,0,0,5,2,-14,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1983,25,SEA,NFL,QB,9,8,0,0,0,0,0,10,2,0,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1984,26,SEA,NFL,QB,16,16,0,0,0,0,0,11,3,-24,0,0.0,0,0,0,0,PB
KrieDa00,Dave Krieg,QB,1985,27,SEA,NFL,QB,16,16,0,0,0,0,0,11,3,-2,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1986,28,SEA,NFL,QB,15,14,0,0,0,0,0,10,1,-5,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1987,29,SEA,NFL,QB,12,12,0,0,0,0,0,11,5,-2,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1988,30,SEA,NFL,QB,9,9,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,PB
KrieDa00,Dave Krieg,QB,1989,31,SEA,NFL,QB,15,14,0,0,0,0,0,18,9,-20,0,0.0,0,0,0,0,PB
KrieDa00,Dave Krieg,QB,1990,32,SEA,NFL,QB,16,16,0,0,0,0,0,16,2,0,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1991,33,SEA,NFL,QB,10,9,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1992,34,KAN,NFL,QB,16,16,0,0,0,0,0,10,6,-15,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1993,35,KAN,NFL,QB,12,5,0,0,0,0,0,6,1,0,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1994,36,DET,NFL,QB,14,7,0,0,0,0,0,4,2,-1,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1995,37,ARI,NFL,QB,16,16,0,0,0,0,0,16,7,-13,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,1996,38,CHI,NFL,QB,13,12,0,0,0,0,0,6,3,-9,0,0.0,0,0,0,0,
KrieDa00,Dave Krieg,QB,,,,,,,,,,,,,,,,,,,,,,
KrieDa00,Dave Krieg,QB,1998,40,TEN,NFL,QB,5,0,0,0,0,0,0,3,1,-2,0,0.0,0,0,0,0,
