player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,safety_md,awards
MillEr00,Ernie Mills,WR,1991,23,PIT,NFL,WR,16,2,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,
MillEr00,Ernie Mills,WR,1992,24,PIT,NFL,WR,16,5,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,
MillEr00,Ernie Mills,WR,,,,,,,,,,,,,,,,,,,,,,
MillEr00,Ernie Mills,WR,1994,26,PIT,NFL,WR,15,6,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,
MillEr00,Ernie Mills,WR,1995,27,PIT,NFL,WR,16,6,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,
MillEr00,Ernie Mills,WR,1996,28,PIT,NFL,WR,9,3,0,0,0,0,0,0,1,5,0,0.0,0,0,0,0,
