player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
SchaMa00,Matt Schaub,QB,2004,23,ATL,NFL,QB,6,1,8,26,0,2,50.0,11,3.3,4.3,1.3,0,0,0,,0,0,,,0.0,0.0,,,8,3.3,26,0,1,
SchaMa00,Matt Schaub,QB,2005,24,ATL,NFL,QB,16,1,9,76,0,5,55.6,23,8.4,4.8,0.6,0,0,0,,0,0,,,0.0,0.0,,,9,8.4,76,0,1,
SchaMa00,Matt Schaub,QB,2006,25,ATL,NFL,QB,16,0,7,21,0,2,28.6,19,3.0,1.3,0.4,0,0,0,,0,0,,,0.0,0.0,,,7,3.0,21,0,1,
SchaMa00,Matt Schaub,QB,2007,26,HOU,NFL,QB,11,11,17,52,0,5,52.9,12,3.1,4.7,1.5,0,0,0,,0,0,,,0.0,0.0,,,17,3.1,52,0,7,
SchaMa00,Matt Schaub,QB,2008,27,HOU,NFL,QB,11,11,31,68,2,9,45.2,10,2.2,6.2,2.8,0,0,0,,0,0,,,0.0,0.0,,,31,2.2,68,2,10,
SchaMa00,Matt Schaub,QB,2009,28,HOU,NFL,QB,16,16,48,57,0,8,25.0,19,1.2,3.6,3.0,0,0,0,,0,0,,,0.0,0.0,,,48,1.2,57,0,3,PB
SchaMa00,Matt Schaub,QB,2010,29,HOU,NFL,QB,16,16,22,28,0,7,36.4,8,1.3,1.8,1.4,0,0,0,,0,0,,,0.0,0.0,,,22,1.3,28,0,9,
SchaMa00,Matt Schaub,QB,2011,30,HOU,NFL,QB,10,10,15,9,2,3,20.0,3,0.6,0.9,1.5,0,0,0,,0,0,,,0.0,0.0,,,15,0.6,9,2,3,
SchaMa00,Matt Schaub,QB,2012,31,HOU,NFL,QB,16,16,21,-9,0,0,0.0,8,-0.4,-0.6,1.3,1,1,-6,-6.0,0,0,0.0,-6,0.1,-0.4,100.0,-6.0,22,-0.7,-15,0,4,PB
SchaMa00,Matt Schaub,QB,2013,32,HOU,NFL,QB,10,8,5,24,0,1,60.0,7,4.8,2.4,0.5,0,0,0,,0,0,,,0.0,0.0,,,5,4.8,24,0,2,
SchaMa00,Matt Schaub,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchaMa00,Matt Schaub,QB,2015,34,BAL,NFL,QB,2,2,4,10,0,1,25.0,7,2.5,5.0,2.0,0,0,0,,0,0,,,0.0,0.0,,,4,2.5,10,0,0,
SchaMa00,Matt Schaub,QB,2016,35,ATL,NFL,QB,4,0,2,-2,0,0,0.0,-1,-1.0,-0.5,0.5,0,0,0,,0,0,,,0.0,0.0,,,2,-1.0,-2,0,0,
SchaMa00,Matt Schaub,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SchaMa00,Matt Schaub,QB,2018,37,ATL,NFL,QB,3,0,1,0,0,0,0.0,,0.0,0.0,0.3,1,1,-7,-7.0,0,0,0.0,-7,0.3,-2.3,100.0,-7.0,2,-3.5,-7,0,1,
SchaMa00,Matt Schaub,QB,2019,38,ATL,NFL,QB,6,1,3,-3,0,0,0.0,-1,-1.0,-0.5,0.5,0,0,0,,0,0,,,0.0,0.0,,,3,-1.0,-3,0,1,
SchaMa00,Matt Schaub,QB,2020,39,ATL,NFL,QB,1,0,3,-4,0,0,0.0,-1,-1.3,-4.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,-1.3,-4,0,0,
