player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_td,rec_td,punt_ret_td,kick_ret_td,fumbles_rec_td,def_int_td,other_td,total_td,xpm,xpa,fgm,fga,safety_md,scoring,points_per_g,awards
McNeFr00,Freeman McNeil,RB,1981,22,NYJ,NFL,RB,11,6,2,1,0,0,0,0,0,3,0,0,0,0,0,18,1.6,
McNeFr00,Freeman McNeil,RB,1982,23,NYJ,NFL,RB,9,9,6,1,0,0,0,0,0,7,0,0,0,0,0,42,4.7,"PB,AP-1"
McNeFr00,Freeman McNeil,RB,1983,24,NYJ,NFL,RB,9,9,1,3,0,0,0,0,0,4,0,0,0,0,0,24,2.7,
McNeFr00,Freeman McNeil,RB,1984,25,NYJ,NFL,RB,12,12,5,1,0,0,0,0,0,6,0,0,0,0,0,36,3.0,PB
McNeFr00,Freeman McNeil,RB,1985,26,NYJ,NFL,RB,14,13,3,2,0,0,0,0,0,5,0,0,0,0,0,30,2.1,PB
McNeFr00,Freeman McNeil,RB,1986,27,NYJ,NFL,RB,12,11,5,1,0,0,0,0,0,6,0,0,0,0,0,36,3.0,
McNeFr00,Freeman McNeil,RB,1987,28,NYJ,NFL,RB,9,8,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0.7,
McNeFr00,Freeman McNeil,RB,1988,29,NYJ,NFL,RB,16,16,6,1,0,0,0,0,0,7,0,0,0,0,0,42,2.6,
McNeFr00,Freeman McNeil,RB,1989,30,NYJ,NFL,RB,11,7,2,1,0,0,0,0,0,3,0,0,0,0,0,18,1.6,
McNeFr00,Freeman McNeil,RB,1990,31,NYJ,NFL,RB,16,4,6,0,0,0,0,0,0,6,0,0,0,0,0,36,2.3,
McNeFr00,Freeman McNeil,RB,1991,32,NYJ,NFL,RB,13,1,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0.9,
