player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
PhilLa00,Lawrence Phillips,RB,1996,21,STL,NFL,RB,15,11,0,0,0,0,4,74,0,35,18.5,734,
PhilLa00,Lawrence Phillips,RB,,,,,,,,,,,,,,,,,,
PhilLa00,Lawrence Phillips,RB,1999,24,SFO,NFL,RB,8,0,0,0,0,0,19,415,0,75,21.8,711,
