player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,rec,rec_yds,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,awards
PlunJi00,Jim Plunkett,QB,1980,33,OAK,NFL,QB,4,4,12,22,1,3,25.0,9,1.8,5.5,3.0,0,0,0,0,0.0,0.0,12,1.8,22,1,1,SB MVP
PlunJi00,Jim Plunkett,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlunJi00,Jim Plunkett,QB,1982,35,RAI,NFL,QB,2,2,6,28,0,1,33.3,11,4.7,14.0,3.0,0,0,0,0,0.0,0.0,6,4.7,28,0,0,
PlunJi00,Jim Plunkett,QB,1983,36,RAI,NFL,QB,3,3,10,47,0,4,50.0,14,4.7,15.7,3.3,0,0,0,0,0.0,0.0,10,4.7,47,0,2,
