player_id,player_name,position,year_id,age,g,fantasy_pos,fantasy_points,vbd,fantasy_rank_pos,fantasy_rank_overall,games
SmitJi00,Jimmy Smith,WR,1992,23,7,WR,,,165,,All 1992 Games
SmitJi00,Jimmy Smith,WR,1995,26,16,WR,51,,80,,All 1995 Games
SmitJi00,Jimmy Smith,WR,1996,27,16,WR,164,49,11,31,All 1996 Games
SmitJi00,Jimmy Smith,WR,1997,28,16,WR,156,43,11,35,All 1997 Games
SmitJi00,Jimmy Smith,WR,1998,29,16,WR,164,40,12,32,All 1998 Games
SmitJi00,Jimmy Smith,WR,1999,30,16,WR,200,76,4,16,All 1999 Games
SmitJi00,Jimmy Smith,WR,2000,31,15,WR,169,58,12,33,All 2000 Games
SmitJi00,Jimmy Smith,WR,2001,32,16,WR,185,56,6,23,All 2001 Games
SmitJi00,Jimmy Smith,WR,2002,33,16,WR,147,28,18,50,All 2002 Games
SmitJi00,Jimmy Smith,WR,2003,34,12,WR,105,,30,,All 2003 Games
SmitJi00,Jimmy Smith,WR,2004,35,16,WR,151,24,20,53,All 2004 Games
SmitJi00,Jimmy Smith,WR,2005,36,16,WR,138,22,19,51,All 2005 Games
