player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,all_purpose_yds,awards
WarrPe00,Peter Warrick,WR,2000,23,CIN,NFL,WR,16,16,7,123,1,82,17.6,0,0,0,0,863,
WarrPe00,Peter Warrick,WR,2001,24,CIN,NFL,WR,16,14,18,116,0,31,6.4,0,0,0,0,797,
WarrPe00,Peter Warrick,WR,2002,25,CIN,NFL,WR,15,10,4,14,0,10,3.5,0,0,0,0,642,
WarrPe00,Peter Warrick,WR,2003,26,CIN,NFL,WR,15,14,25,273,1,68,10.9,0,0,0,0,1249,
WarrPe00,Peter Warrick,WR,,,,,,,,,,,,,,,,,,
WarrPe00,Peter Warrick,WR,2005,28,SEA,NFL,WR,13,5,6,29,0,10,4.8,0,0,0,0,214,
