player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,punt_ret,punt_ret_yds,punt_ret_td,punt_ret_long,punt_ret_yds_per_ret,kick_ret,kick_ret_yds,kick_ret_td,kick_ret_long,kick_ret_yds_per_ret,all_purpose_yds,awards
AlexDe00,Derrick Alexander,WR,1995,24,CLE,NFL,WR,14,2,9,122,1,69,13.6,21,419,0,42,20.0,786,
AlexDe00,Derrick Alexander,WR,1996,25,BAL,NFL,WR,15,14,1,15,0,15,15.0,1,13,0,13,13.0,1127,
AlexDe00,Derrick Alexander,WR,1997,26,BAL,NFL,WR,15,13,1,34,0,34,34.0,0,0,0,0,,1043,
