player_id,player_name,position,year_id,age,team_name_abbr,comp_name_abbr,pos,games,games_started,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,safety_md,awards
MoulEr00,Eric Moulds,WR,1996,23,BUF,NFL,WR,16,5,0,0,0,0,,0,1,0,0,0,0.0,0,0,0,,0,
MoulEr00,Eric Moulds,WR,1997,24,BUF,NFL,WR,16,8,0,0,0,0,,0,3,1,0,0,0.0,0,0,0,,0,
MoulEr00,Eric Moulds,WR,,,,,,,,,,,,,,,,,,,,,,,,
MoulEr00,Eric Moulds,WR,1999,26,BUF,NFL,WR,14,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,
MoulEr00,Eric Moulds,WR,2000,27,BUF,NFL,WR,16,16,0,0,0,0,1,0,1,1,0,0,0.0,0,0,0,0,0,PB
MoulEr00,Eric Moulds,WR,2001,28,BUF,NFL,WR,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,
MoulEr00,Eric Moulds,WR,2002,29,BUF,NFL,WR,16,15,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,"PB,AP-2"
MoulEr00,Eric Moulds,WR,2003,30,BUF,NFL,WR,13,13,0,0,0,0,0,0,0,1,4,0,0.0,0,0,0,0,0,
MoulEr00,Eric Moulds,WR,2004,31,BUF,NFL,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,
MoulEr00,Eric Moulds,WR,,,,,,,,,,,,,,,,,,,,,,,,
MoulEr00,Eric Moulds,WR,2006,33,HOU,NFL,WR,16,16,0,0,0,0,0,0,1,0,0,0,0.0,,,,,0,
